area,response,var,label,estimate,ci,pd,ps,bf,ess,rhat
Physical and Functional,QoL: Profesional life,[Fatigue scale],"$\beta$ = 0.1, CI~95%~[-0.11, 0.31], pd = 82.8%, ps = 50.5%, BF~10~ = 0.06",0.1,"[-0.11, 0.31]",0.828,0.505,0.06,14501.8,1
Physical and Functional,QoL: Profesional life,[PCOV NoS] x [Fatigue scale],"$\beta$ = 0.11, CI~95%~[-0.12, 0.35], pd = 82%, ps = 53.3%, BF~10~ = 0.06",0.11,"[-0.12, 0.35]",0.82,0.533,0.06,12283.1,1
Physical and Functional,QoL: Profesional life,[PCOV NoV] x [Fatigue scale],"$\beta$ = 0.14, CI~95%~[-0.12, 0.39], pd = 85.4%, ps = 61.2%, BF~10~ = 0.08",0.14,"[-0.12, 0.39]",0.854,0.612,0.08,12022.3,1
Physical and Functional,QoL: Social life,[PCOV NoV] x [Fatigue scale],"$\beta$ = -0.17, CI~95%~[-0.4, 0.06], pd = 92.8%, ps = 72.1%, BF~10~ = 0.11",-0.17,"[-0.4, 0.06]",0.928,0.721,0.11,14096.9,1
Physical and Functional,QoL: Social life,[PCOV Severity Score] x [Fatigue scale],"$\beta$ = 0.12, CI~95%~[-0.09, 0.35], pd = 86.4%, ps = 58.4%, BF~10~ = 0.07",0.12,"[-0.09, 0.35]",0.864,0.584,0.07,12911.8,1
Physical and Functional,Ratio FEV1/FVC,[Age],"$\beta$ = -0.45, CI~95%~[-1.23, 0.33], pd = 87.2%, ps = 80.9%, BF~10~ = 0.25",-0.45,"[-1.23, 0.33]",0.872,0.809,0.25,4807.5,1
Physical and Functional,Ratio FEV1/FVC,[PCOV NoS] x [Age],"$\beta$ = -0.61, CI~95%~[-1.75, 0.51], pd = 86.1%, ps = 81.7%, BF~10~ = 0.35",-0.61,"[-1.75, 0.51]",0.861,0.817,0.35,3940.9,1
Physical and Functional,Ratio FEV1/FVC,[PCOV NoS] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = 1.25, CI~95%~[-1.31, 3.56], pd = 83.6%, ps = 81.6%, BF~10~ = 0.68",1.25,"[-1.31, 3.56]",0.836,0.816,0.68,6362.4,1
Physical and Functional,Ratio FEV1/FVC,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = 2.27, CI~95%~[0.07, 4.44], pd = 97.6%, ps = 97.1%, BF~10~ = 2.67",2.27,"[0.07, 4.44]",0.976,0.971,2.67,4917.7,1
Physical and Functional,Ratio FEV1/FVC,[PCOV NoS] x [Sex: Female],"$\beta$ = -0.88, CI~95%~[-2.21, 0.45], pd = 89.4%, ps = 86.9%, BF~10~ = 0.54",-0.88,"[-2.21, 0.45]",0.894,0.869,0.54,6081.5,1.001
Physical and Functional,Ratio FEV1/FVC,[PCOV NoV] x [Age],"$\beta$ = 0.75, CI~95%~[-0.23, 1.73], pd = 93.4%, ps = 90.3%, BF~10~ = 0.52",0.75,"[-0.23, 1.73]",0.934,0.903,0.52,4062.7,1
Physical and Functional,Ratio FEV1/FVC,[PCOV NoV] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.95, CI~95%~[-2.04, 0.17], pd = 95.5%, ps = 93.6%, BF~10~ = 0.81",-0.95,"[-2.04, 0.17]",0.955,0.936,0.81,8951,1
Physical and Functional,Ratio FEV1/FVC,[PCOV Severity Score] x [Age],"$\beta$ = 0.81, CI~95%~[-0.23, 1.89], pd = 93%, ps = 90.1%, BF~10~ = 0.53",0.81,"[-0.23, 1.89]",0.93,0.901,0.53,4304,1
Physical and Functional,Ratio FEV1/FVC,[PCOV Severity Score] x [Fatigue scale],"$\beta$ = 0.3, CI~95%~[-0.3, 0.86], pd = 83.9%, ps = 74.7%, BF~10~ = 0.17",0.3,"[-0.3, 0.86]",0.839,0.747,0.17,5647,1
Physical and Functional,Ratio FEV1/FVC,[PCOV Severity Score] x [Pathologies: Hypertension (Yes)],"$\beta$ = -1.09, CI~95%~[-2.48, 0.29], pd = 93.5%, ps = 92%, BF~10~ = 0.82",-1.09,"[-2.48, 0.29]",0.935,0.92,0.82,6064,1
Physical and Functional,Ratio FEV1/FVC,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = -1.08, CI~95%~[-2.93, 0.79], pd = 86.8%, ps = 84.7%, BF~10~ = 0.61",-1.08,"[-2.93, 0.79]",0.868,0.847,0.61,6206,1
Physical and Functional,Ratio FEV1/FVC,[PCOV Severity Score] x [Sex: Female],"$\beta$ = 0.85, CI~95%~[-0.57, 2.21], pd = 88.4%, ps = 85.5%, BF~10~ = 0.5",0.85,"[-0.57, 2.21]",0.884,0.855,0.5,6470.7,1.001
Physical and Functional,Ratio FEV1/FVC,[Pathologies: Diabetes (Yes)],"$\beta$ = 1.59, CI~95%~[0.31, 3], pd = 98.7%, ps = 98.2%, BF~10~ = 3.3",1.59,"[0.31, 3]",0.987,0.982,3.3,7187.1,1.001
Physical and Functional,Ratio FEV1/FVC,[Pathologies: Obesity (Yes)],"$\beta$ = -1.37, CI~95%~[-2.95, 0.19], pd = 95.2%, ps = 93.8%, BF~10~ = 1.12",-1.37,"[-2.95, 0.19]",0.952,0.938,1.12,7163.6,1
Physical and Functional,WAISS score,[Fatigue scale],"$\beta$ = 0.18, CI~95%~[0, 0.36], pd = 97.5%, ps = 79.9%, BF~10~ = 0.2",0.18,"[0, 0.36]",0.975,0.799,0.2,14883.4,1
Physical and Functional,Weight,[PCOV NoS] x [Age],"$\beta$ = -0.19, CI~95%~[-0.5, 0.12], pd = 87.9%, ps = 71%, BF~10~ = 0.11",-0.19,"[-0.5, 0.12]",0.879,0.71,0.11,6984.5,1
Physical and Functional,Weight,[PCOV NoS] x [Fatigue scale],"$\beta$ = -0.1, CI~95%~[-0.29, 0.11], pd = 84%, ps = 50.3%, BF~10~ = 0.06",-0.1,"[-0.29, 0.11]",0.84,0.503,0.06,9190.5,1
Physical and Functional,Weight,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.44, CI~95%~[-0.19, 1.11], pd = 91.2%, ps = 84.9%, BF~10~ = 0.28",0.44,"[-0.19, 1.11]",0.912,0.849,0.28,7779.6,1
Physical and Functional,Weight,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.54, CI~95%~[-1.25, 0.2], pd = 92.1%, ps = 87.7%, BF~10~ = 0.35",-0.54,"[-1.25, 0.2]",0.921,0.877,0.35,8682,1
Physical and Functional,Weight,[PCOV NoS] x [Sex: Female],"$\beta$ = 0.35, CI~95%~[-0.17, 0.83], pd = 91.7%, ps = 83.8%, BF~10~ = 0.23",0.35,"[-0.17, 0.83]",0.917,0.838,0.23,7574.7,1
Physical and Functional,Weight,[PCOV NoV] x [Age],"$\beta$ = -0.11, CI~95%~[-0.32, 0.09], pd = 85.1%, ps = 53.5%, BF~10~ = 0.06",-0.11,"[-0.32, 0.09]",0.851,0.535,0.06,11559.9,1
Physical and Functional,Weight,[PCOV NoV] x [Fatigue scale],"$\beta$ = 0.15, CI~95%~[-0.07, 0.35], pd = 90.9%, ps = 66.3%, BF~10~ = 0.09",0.15,"[-0.07, 0.35]",0.909,0.663,0.09,10434.6,1
Physical and Functional,Weight,[PCOV NoV] x [Pathologies: Diabetes (Yes)],"$\beta$ = 0.37, CI~95%~[-0.23, 0.98], pd = 89.4%, ps = 81.7%, BF~10~ = 0.21",0.37,"[-0.23, 0.98]",0.894,0.817,0.21,10514.6,1.001
Physical and Functional,Weight,[PCOV Severity Score] x [Age],"$\beta$ = 0.19, CI~95%~[-0.11, 0.48], pd = 89.6%, ps = 73.2%, BF~10~ = 0.12",0.19,"[-0.11, 0.48]",0.896,0.732,0.12,6980.8,1
Physical and Functional,Weight,[PCOV Severity Score] x [Fatigue scale],"$\beta$ = 0.19, CI~95%~[-0.02, 0.39], pd = 96.5%, ps = 81.3%, BF~10~ = 0.19",0.19,"[-0.02, 0.39]",0.965,0.813,0.19,10110.4,1
Physical and Functional,Weight,[PCOV Severity Score] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.36, CI~95%~[-0.98, 0.25], pd = 87.6%, ps = 79.5%, BF~10~ = 0.2",-0.36,"[-0.98, 0.25]",0.876,0.795,0.2,9192.4,1
Physical and Functional,Weight,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = 1.08, CI~95%~[0.2, 1.99], pd = 99.1%, ps = 98.5%, BF~10~ = 2.58",1.08,"[0.2, 1.99]",0.991,0.985,2.58,9696.7,1
Physical and Functional,Weight,[PCOV Severity Score] x [Sex: Female],"$\beta$ = -0.27, CI~95%~[-0.72, 0.21], pd = 87.6%, ps = 76.8%, BF~10~ = 0.16",-0.27,"[-0.72, 0.21]",0.876,0.768,0.16,8034.2,1
Physical and Functional,Weight,[Pathologies: Hypertension (Yes)],"$\beta$ = 0.32, CI~95%~[-0.15, 0.78], pd = 90.6%, ps = 81.3%, BF~10~ = 0.19",0.32,"[-0.15, 0.78]",0.906,0.813,0.19,9142,1
Physical and Functional,Weight,[Pathologies: Obesity (Yes)],"$\beta$ = 1.5, CI~95%~[0.76, 2.25], pd = 100%, ps = 100%, BF~10~ = 83.47",1.5,"[0.76, 2.25]",1,1,83.47,9043.6,1
Physical and Functional,Weight,[Sex: Female],"$\beta$ = -0.85, CI~95%~[-1.23, -0.45], pd = 100%, ps = 100%, BF~10~ = 139.35",-0.85,"[-1.23, -0.45]",1,1,139.35,9337,1
Psychological,BAI score,[Age],"$\beta$ = -0.07, CI~95%~[-0.22, 0.09], pd = 82%, ps = 34.7%, BF~10~ = 0.04",-0.07,"[-0.22, 0.09]",0.82,0.347,0.04,9240.5,1
Psychological,BAI score,[PCOV NoS] x [Age],"$\beta$ = 0.18, CI~95%~[-0.03, 0.39], pd = 95.3%, ps = 78.3%, BF~10~ = 0.14",0.18,"[-0.03, 0.39]",0.953,0.783,0.14,9886.4,1
Psychological,BAI score,[PCOV NoS] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.35, CI~95%~[-0.76, 0.07], pd = 95.2%, ps = 88.1%, BF~10~ = 0.27",-0.35,"[-0.76, 0.07]",0.952,0.881,0.27,11012.7,1
Psychological,BAI score,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.66, CI~95%~[-1.08, -0.19], pd = 99.8%, ps = 99.3%, BF~10~ = 5.41",-0.66,"[-1.08, -0.19]",0.998,0.993,5.41,10616.1,1
Psychological,BAI score,[PCOV NoS] x [Sex: Female],"$\beta$ = 0.22, CI~95%~[-0.1, 0.55], pd = 91.3%, ps = 77.3%, BF~10~ = 0.14",0.22,"[-0.1, 0.55]",0.913,0.773,0.14,10763.9,1
Psychological,BAI score,[PCOV NoV] x [Age],"$\beta$ = 0.16, CI~95%~[0.02, 0.31], pd = 98.9%, ps = 79.8%, BF~10~ = 0.29",0.16,"[0.02, 0.31]",0.989,0.798,0.29,13643.6,1
Psychological,BAI score,[PCOV NoV] x [Education level: Linear],"$\beta$ = 1.11, CI~95%~[-0.84, 3.04], pd = 87%, ps = 84.7%, BF~10~ = 0.61",1.11,"[-0.84, 3.04]",0.87,0.847,0.61,4864.5,1
Psychological,BAI score,[PCOV NoV] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.25, CI~95%~[-0.66, 0.14], pd = 88.9%, ps = 76.7%, BF~10~ = 0.14",-0.25,"[-0.66, 0.14]",0.889,0.767,0.14,13380.3,1
Psychological,BAI score,[PCOV NoV] x [Sex: Female],"$\beta$ = -0.17, CI~95%~[-0.48, 0.12], pd = 87.1%, ps = 67.6%, BF~10~ = 0.09",-0.17,"[-0.48, 0.12]",0.871,0.676,0.09,12831.1,1
Psychological,BAI score,[PCOV Severity Score],"$\beta$ = 0.72, CI~95%~[0, 1.4], pd = 97.5%, ps = 95.4%, BF~10~ = 0.81",0.72,"[0, 1.4]",0.975,0.954,0.81,4114.9,1
Psychological,BAI score,[PCOV Severity Score] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.28, CI~95%~[-0.09, 0.67], pd = 92.6%, ps = 81.9%, BF~10~ = 0.17",0.28,"[-0.09, 0.67]",0.926,0.819,0.17,12346.9,1
Psychological,BAI score,[PCOV Severity Score] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.24, CI~95%~[-0.09, 0.59], pd = 92.1%, ps = 79.3%, BF~10~ = 0.16",0.24,"[-0.09, 0.59]",0.921,0.793,0.16,8731.8,1
Psychological,BAI score,[Pathologies: Diabetes (Yes)],"$\beta$ = 0.24, CI~95%~[-0.16, 0.67], pd = 87.2%, ps = 74.8%, BF~10~ = 0.13",0.24,"[-0.16, 0.67]",0.872,0.748,0.13,11078,1
Psychological,BAI score,[Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.34, CI~95%~[-0.14, 0.81], pd = 91.6%, ps = 83.5%, BF~10~ = 0.21",0.34,"[-0.14, 0.81]",0.916,0.835,0.21,10713.7,1
Psychological,BAI score,[Pathologies: Hypertension (Yes)],"$\beta$ = 0.19, CI~95%~[-0.12, 0.51], pd = 88.5%, ps = 71.4%, BF~10~ = 0.11",0.19,"[-0.12, 0.51]",0.885,0.714,0.11,11004.3,1
Psychological,BDI score,[Age],"$\beta$ = -0.08, CI~95%~[-0.21, 0.06], pd = 86.7%, ps = 37.5%, BF~10~ = 0.04",-0.08,"[-0.21, 0.06]",0.867,0.375,0.04,9707.4,1
Psychological,BDI score,[PCOV NoS],"$\beta$ = -0.83, CI~95%~[-1.57, -0.05], pd = 98.5%, ps = 97%, BF~10~ = 1.18",-0.83,"[-1.57, -0.05]",0.985,0.97,1.18,4708,1
Psychological,BDI score,[PCOV NoS] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.32, CI~95%~[-0.72, 0.06], pd = 94.6%, ps = 87%, BF~10~ = 0.25",-0.32,"[-0.72, 0.06]",0.946,0.87,0.25,10646,1
Psychological,BDI score,[PCOV NoS] x [Sex: Female],"$\beta$ = 0.25, CI~95%~[-0.05, 0.54], pd = 95.2%, ps = 84.1%, BF~10~ = 0.19",0.25,"[-0.05, 0.54]",0.952,0.841,0.19,10769.8,1
Psychological,BDI score,[PCOV Severity Score],"$\beta$ = 1.1, CI~95%~[0.43, 1.82], pd = 99.9%, ps = 99.7%, BF~10~ = 13.18",1.1,"[0.43, 1.82]",0.999,0.997,13.18,4542,1
Psychological,BDI score,[PCOV Severity Score] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.17, CI~95%~[-0.15, 0.47], pd = 85.2%, ps = 66.5%, BF~10~ = 0.09",0.17,"[-0.15, 0.47]",0.852,0.665,0.09,9016,1
Psychological,BDI score,[PCOV Severity Score] x [Sex: Female],"$\beta$ = -0.28, CI~95%~[-0.54, 0], pd = 97.9%, ps = 90.1%, BF~10~ = 0.34",-0.28,"[-0.54, 0]",0.979,0.901,0.34,10315.5,1
Psychological,BDI score,[Pathologies: Diabetes (Yes)],"$\beta$ = 0.19, CI~95%~[-0.17, 0.56], pd = 84.7%, ps = 68.8%, BF~10~ = 0.1",0.19,"[-0.17, 0.56]",0.847,0.688,0.1,9973.8,1
Psychological,BDI score,[Sex: Female],"$\beta$ = -0.17, CI~95%~[-0.4, 0.07], pd = 92.4%, ps = 72.4%, BF~10~ = 0.11",-0.17,"[-0.4, 0.07]",0.924,0.724,0.11,11078.1,1
Psychological,Pittsburg score,[Age],"$\beta$ = 0.12, CI~95%~[-0.12, 0.35], pd = 83.6%, ps = 55.9%, BF~10~ = 0.07",0.12,"[-0.12, 0.35]",0.836,0.559,0.07,10481.8,1.001
Psychological,Pittsburg score,[PCOV NoS] x [Pathologies: Diabetes (Yes)],"$\beta$ = 0.72, CI~95%~[0.05, 1.4], pd = 98.1%, ps = 96.5%, BF~10~ = 1.09",0.72,"[0.05, 1.4]",0.981,0.965,1.09,11318.8,1
Psychological,Pittsburg score,[PCOV NoS] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.38, CI~95%~[-0.28, 1.05], pd = 86.8%, ps = 79.7%, BF~10~ = 0.21",0.38,"[-0.28, 1.05]",0.868,0.797,0.21,11490.8,1
Psychological,Pittsburg score,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.53, CI~95%~[-1.23, 0.17], pd = 92.8%, ps = 88.8%, BF~10~ = 0.37",-0.53,"[-1.23, 0.17]",0.928,0.888,0.37,9786.8,1
Psychological,Pittsburg score,[PCOV Severity Score] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.58, CI~95%~[-1.23, 0.08], pd = 96.1%, ps = 92.6%, BF~10~ = 0.5",-0.58,"[-1.23, 0.08]",0.961,0.926,0.5,10644.6,1
Psychological,Pittsburg score,[PCOV Severity Score] x [Sex: Female],"$\beta$ = 0.25, CI~95%~[-0.24, 0.71], pd = 84.9%, ps = 73%, BF~10~ = 0.14",0.25,"[-0.24, 0.71]",0.849,0.73,0.14,10575.8,1
Psychological,Pittsburg score,[Pathologies: Diabetes (Yes)],"$\beta$ = -0.33, CI~95%~[-0.95, 0.34], pd = 84%, ps = 75.7%, BF~10~ = 0.19",-0.33,"[-0.95, 0.34]",0.84,0.757,0.19,11178.7,1
Psychological,Pittsburg score,[Sex: Female],"$\beta$ = 0.18, CI~95%~[-0.22, 0.59], pd = 80.3%, ps = 65.3%, BF~10~ = 0.1",0.18,"[-0.22, 0.59]",0.803,0.653,0.1,12947.7,1
Psychological,WAISS score,[Age],"$\beta$ = -0.11, CI~95%~[-0.33, 0.12], pd = 83%, ps = 53.2%, BF~10~ = 0.06",-0.11,"[-0.33, 0.12]",0.83,0.532,0.06,10528.6,1
Psychological,WAISS score,[Education level: Linear],"$\beta$ = 2.17, CI~95%~[-0.19, 4.83], pd = 95.9%, ps = 95%, BF~10~ = 1.87",2.17,"[-0.19, 4.83]",0.959,0.95,1.87,6105.1,1
Psychological,WAISS score,[PCOV NoS] x [Age],"$\beta$ = -0.2, CI~95%~[-0.53, 0.11], pd = 88.9%, ps = 73.5%, BF~10~ = 0.11",-0.2,"[-0.53, 0.11]",0.889,0.735,0.11,10099.8,1
Psychological,WAISS score,[PCOV NoS] x [Education level: Cubic],"$\beta$ = 1.07, CI~95%~[-1.2, 3.46], pd = 81.6%, ps = 79.2%, BF~10~ = 0.59",1.07,"[-1.2, 3.46]",0.816,0.792,0.59,5104.4,1.001
Psychological,WAISS score,[PCOV NoS] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.75, CI~95%~[-1.35, -0.1], pd = 99.1%, ps = 98.1%, BF~10~ = 1.76",-0.75,"[-1.35, -0.1]",0.991,0.981,1.76,11375,1
Psychological,WAISS score,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.3, CI~95%~[-0.39, 0.95], pd = 80.3%, ps = 70.9%, BF~10~ = 0.16",0.3,"[-0.39, 0.95]",0.803,0.709,0.16,9917.6,1
Psychological,WAISS score,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.79, CI~95%~[-1.52, -0.02], pd = 97.9%, ps = 96.5%, BF~10~ = 1.12",-0.79,"[-1.52, -0.02]",0.979,0.965,1.12,10420.2,1
Psychological,WAISS score,[PCOV NoV] x [Age],"$\beta$ = -0.15, CI~95%~[-0.35, 0.06], pd = 91.6%, ps = 67.9%, BF~10~ = 0.09",-0.15,"[-0.35, 0.06]",0.916,0.679,0.09,13588.8,1
Psychological,WAISS score,[PCOV NoV] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.31, CI~95%~[-0.96, 0.31], pd = 82.9%, ps = 73.7%, BF~10~ = 0.17",-0.31,"[-0.96, 0.31]",0.829,0.737,0.17,10351,1
Psychological,WAISS score,[PCOV NoV] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.52, CI~95%~[-0.06, 1.11], pd = 96%, ps = 92.1%, BF~10~ = 0.45",0.52,"[-0.06, 1.11]",0.96,0.921,0.45,10214.4,1
Psychological,WAISS score,[PCOV NoV] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.72, CI~95%~[-1.45, 0.03], pd = 97.1%, ps = 94.9%, BF~10~ = 0.75",-0.72,"[-1.45, 0.03]",0.971,0.949,0.75,11119.1,1
Psychological,WAISS score,[PCOV NoV] x [Sex: Female],"$\beta$ = 0.19, CI~95%~[-0.25, 0.64], pd = 80.1%, ps = 66%, BF~10~ = 0.11",0.19,"[-0.25, 0.64]",0.801,0.66,0.11,12413,1
Psychological,WAISS score,[PCOV Severity Score] x [Age],"$\beta$ = 0.22, CI~95%~[-0.07, 0.53], pd = 92.4%, ps = 78.6%, BF~10~ = 0.14",0.22,"[-0.07, 0.53]",0.924,0.786,0.14,9205.8,1
Psychological,WAISS score,[PCOV Severity Score] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.24, CI~95%~[-0.27, 0.79], pd = 81.8%, ps = 70.5%, BF~10~ = 0.14",0.24,"[-0.27, 0.79]",0.818,0.705,0.14,9958.9,1
Psychological,WAISS score,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = 1.51, CI~95%~[0.63, 2.42], pd = 100%, ps = 99.9%, BF~10~ = 44.04",1.51,"[0.63, 2.42]",1,0.999,44.04,11700.3,1
Psychological,WAISS score,[Pathologies: Diabetes (Yes)],"$\beta$ = -0.4, CI~95%~[-1.05, 0.2], pd = 89.4%, ps = 82.6%, BF~10~ = 0.23",-0.4,"[-1.05, 0.2]",0.894,0.826,0.23,11256.9,1.001
Psychological,WAISS score,[Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.36, CI~95%~[-0.36, 1.07], pd = 83%, ps = 75.2%, BF~10~ = 0.2",0.36,"[-0.36, 1.07]",0.83,0.752,0.2,10830.9,1
Psychological,WAISS score,[Pathologies: Hypertension (Yes)],"$\beta$ = 0.37, CI~95%~[-0.11, 0.86], pd = 93.3%, ps = 86.5%, BF~10~ = 0.25",0.37,"[-0.11, 0.86]",0.933,0.865,0.25,11449.8,1
Psychological,WAISS score,[Pathologies: Obesity (Yes)],"$\beta$ = 0.5, CI~95%~[-0.32, 1.24], pd = 89.5%, ps = 84.5%, BF~10~ = 0.3",0.5,"[-0.32, 1.24]",0.895,0.845,0.3,11562.9,1
Psychological,WAISS score,[Sex: Female],"$\beta$ = -0.24, CI~95%~[-0.64, 0.16], pd = 88.8%, ps = 75.9%, BF~10~ = 0.13",-0.24,"[-0.64, 0.16]",0.888,0.759,0.13,12008.3,1
Quality of Life,QoL: Caretakers,[Age],"$\beta$ = 0.19, CI~95%~[-0.07, 0.45], pd = 92.3%, ps = 75%, BF~10~ = 0.12",0.19,"[-0.07, 0.45]",0.923,0.75,0.12,10680.9,1
Quality of Life,QoL: Caretakers,[PCOV NoS],"$\beta$ = -0.65, CI~95%~[-1.62, 0.3], pd = 90.7%, ps = 86.4%, BF~10~ = 0.37",-0.65,"[-1.62, 0.3]",0.907,0.864,0.37,7214.8,1.001
Quality of Life,QoL: Caretakers,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.53, CI~95%~[-0.22, 1.29], pd = 91.2%, ps = 86.4%, BF~10~ = 0.33",0.53,"[-0.22, 1.29]",0.912,0.864,0.33,10263.9,1
Quality of Life,QoL: Caretakers,[PCOV NoV] x [Education level: Cubic],"$\beta$ = -1.47, CI~95%~[-3.57, 0.66], pd = 91.5%, ps = 90%, BF~10~ = 0.92",-1.47,"[-3.57, 0.66]",0.915,0.9,0.92,6881.8,1
Quality of Life,QoL: Caretakers,[PCOV NoV] x [Education level: Quadratic],"$\beta$ = 1.28, CI~95%~[-1.34, 4.02], pd = 83.1%, ps = 81.2%, BF~10~ = 0.71",1.28,"[-1.34, 4.02]",0.831,0.812,0.71,7050.1,1
Quality of Life,QoL: Caretakers,[PCOV NoV] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.5, CI~95%~[-0.35, 1.33], pd = 88%, ps = 82.6%, BF~10~ = 0.28",0.5,"[-0.35, 1.33]",0.88,0.826,0.28,9885,1
Quality of Life,QoL: Caretakers,[PCOV NoV] x [Sex: Female],"$\beta$ = -0.4, CI~95%~[-0.9, 0.09], pd = 94.2%, ps = 88.1%, BF~10~ = 0.28",-0.4,"[-0.9, 0.09]",0.942,0.881,0.28,13836.4,1
Quality of Life,QoL: Caretakers,[PCOV Severity Score],"$\beta$ = 1.26, CI~95%~[0.45, 2.2], pd = 99.7%, ps = 99.5%, BF~10~ = 7.45",1.26,"[0.45, 2.2]",0.997,0.995,7.45,6225.7,1.001
Quality of Life,QoL: Caretakers,[PCOV Severity Score] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.54, CI~95%~[-1.21, 0.1], pd = 95%, ps = 90.9%, BF~10~ = 0.41",-0.54,"[-1.21, 0.1]",0.95,0.909,0.41,12653.5,1
Quality of Life,QoL: Caretakers,[PCOV Severity Score] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.33, CI~95%~[-0.93, 0.25], pd = 86.4%, ps = 77.9%, BF~10~ = 0.18",-0.33,"[-0.93, 0.25]",0.864,0.779,0.18,10420.4,1
Quality of Life,QoL: Caretakers,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.78, CI~95%~[-0.29, 1.8], pd = 92.9%, ps = 89.6%, BF~10~ = 0.5",0.78,"[-0.29, 1.8]",0.929,0.896,0.5,13337.6,1
Quality of Life,QoL: Caretakers,[Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.64, CI~95%~[-1.47, 0.2], pd = 93.6%, ps = 90.2%, BF~10~ = 0.47",-0.64,"[-1.47, 0.2]",0.936,0.902,0.47,11912.6,1
Quality of Life,QoL: Caretakers,[Pathologies: Hypertension (Yes)],"$\beta$ = -0.32, CI~95%~[-0.85, 0.27], pd = 86.6%, ps = 77.8%, BF~10~ = 0.18",-0.32,"[-0.85, 0.27]",0.866,0.778,0.18,11737.6,1
Quality of Life,QoL: Caretakers,[Sex: Female],"$\beta$ = 0.22, CI~95%~[-0.25, 0.64], pd = 82.6%, ps = 69.2%, BF~10~ = 0.12",0.22,"[-0.25, 0.64]",0.826,0.692,0.12,13451.2,1
Quality of Life,QoL: Family life,[PCOV NoS] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.35, CI~95%~[-1.09, 0.35], pd = 83.3%, ps = 75.6%, BF~10~ = 0.2",-0.35,"[-1.09, 0.35]",0.833,0.756,0.2,11494.8,1
Quality of Life,QoL: Family life,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = 1.29, CI~95%~[0.43, 2.16], pd = 99.8%, ps = 99.5%, BF~10~ = 7.24",1.29,"[0.43, 2.16]",0.998,0.995,7.24,10492.7,1
Quality of Life,QoL: Family life,[PCOV NoV] x [Education level: Cubic],"$\beta$ = -1.09, CI~95%~[-3.09, 1.1], pd = 83.8%, ps = 81.7%, BF~10~ = 0.63",-1.09,"[-3.09, 1.1]",0.838,0.817,0.63,6752.7,1
Quality of Life,QoL: Family life,[PCOV Severity Score],"$\beta$ = 0.5, CI~95%~[-0.35, 1.39], pd = 87.1%, ps = 82%, BF~10~ = 0.29",0.5,"[-0.35, 1.39]",0.871,0.82,0.29,6304.5,1
Quality of Life,QoL: Family life,[PCOV Severity Score] x [Age],"$\beta$ = -0.23, CI~95%~[-0.58, 0.09], pd = 90.6%, ps = 77.6%, BF~10~ = 0.13",-0.23,"[-0.58, 0.09]",0.906,0.776,0.13,9878.6,1
Quality of Life,QoL: Family life,[PCOV Severity Score] x [Pathologies: Diabetes (Yes)],"$\beta$ = 0.32, CI~95%~[-0.38, 1.01], pd = 81.2%, ps = 72.7%, BF~10~ = 0.18",0.32,"[-0.38, 1.01]",0.812,0.727,0.18,10240.6,1
